time,seconds_elapsed,y,z,x
1750046831164678000,0.260677978515625,-3.8243391513824463,2.0458621978759766,-1.588097095489502
1750046831169214200,0.265214111328125,-3.8236942291259766,2.0460405349731445,-1.5895891189575195
1750046831174394000,0.27039404296875,-5.925947189331055,-0.012086868286132812,-2.5329315662384033
1750046831184394200,0.280394287109375,-4.020931243896484,-0.4634389877319336,-4.204004287719727
1750046831190561800,0.286561767578125,-4.020931243896484,-0.4634389877319336,-4.204004287719727
1750046831200562000,0.29656201171875,-0.9150896072387695,-1.82977294921875,-1.3770456314086914
1750046831207394800,0.303394775390625,-0.9150896072387695,-1.82977294921875,-1.3770456314086914
1750046831219632600,0.315632568359375,1.7223700284957886,-0.3639240264892578,-0.05665302276611328
1750046831226652200,0.322652099609375,-3.2926149368286133,-1.2339506149291992,-1.8821924924850464
1750046831239560200,0.335560302734375,-0.8244302272796631,-0.49887657165527344,-0.9199196696281433
1750046831244901600,0.340901611328125,2.713707447052002,-2.096540927886963,0.7186791896820068
1750046831254901800,0.35090185546875,-2.8460373878479004,1.6049089431762695,-1.6645839214324951
1750046831260656000,0.35665625,-2.8460373878479004,1.6049089431762695,-1.6645839214324951
1750046831266981400,0.3629814453125,1.2959712743759155,-0.5341653823852539,0.42299705743789673
1750046831278431500,0.374431396484375,0.1590101718902588,-1.1936330795288086,-0.3819348216056824
1750046831286287600,0.38228759765625,2.2621121406555176,0.45940399169921875,-0.9180294871330261
1750046831300931800,0.396931884765625,-2.201734781265259,-0.4068317413330078,-0.29737505316734314
1750046831305987000,0.401987060546875,0.6723638772964478,-0.04347801208496094,0.22398945689201355
1750046831319762200,0.41576220703125,1.3204782009124756,-1.3079051971435547,0.23335768282413483
1750046831326805500,0.422805419921875,-1.3618252277374268,-1.3549671173095703,-1.0761964321136475
1750046831337438000,0.43343798828125,1.1898887157440186,0.5127811431884766,-0.41467541456222534
1750046831348113200,0.444113037109375,-0.8435362577438354,-1.1543350219726562,-0.5764575004577637
1750046831357587200,0.453587158203125,2.052833318710327,-1.218719482421875,1.0915849208831787
1750046831366754300,0.46275439453125,-0.9949350357055664,1.1570053100585938,0.08873280882835388
1750046831380840400,0.47684033203125,0.18083810806274414,-2.6093921661376953,0.17634975910186768
1750046831388012000,0.484011962890625,0.6319292783737183,-0.8066835403442383,0.7520071268081665
1750046831397997800,0.493997802734375,0.864689826965332,1.2335023880004883,-0.09652921557426453
1750046831406991400,0.502991455078125,-1.2854409217834473,-0.5443487167358398,-0.5021144151687622
1750046831418502000,0.514501953125,1.4259105920791626,-0.49669456481933594,-0.6483993530273438
