time,seconds_elapsed,y,z,x
1749356215431113000,0.177113037,1.402999758720398,0.3191499710083008,1.1869227886199951
1749356215435030000,0.181030029,1.3862755298614502,0.31440067291259766,1.172839641571045
1749356215445030000,0.191029785,1.1291545629501343,-1.678431511,-1.495997787
1749356215452067300,0.198067383,1.1291545629501343,-1.678431511,-1.495997787
1749356215457041400,0.203041504,1.023529291152954,-1.952932835,-1.347775698
1749356215464215800,0.21021582,-0.563249826,-3.064390659,0.2623409032821655
1749356215473673500,0.219673584,-0.543520927,-3.068612576,0.22697126865386963
1749356215484765000,0.230764893,-0.696844697,-0.790545464,2.2116851806640625
1749356215494586400,0.240586426,0.003470302,-1.182336807,0.9611373543739319
1749356215504717000,0.250717041,4.580250263214111,-1.205330849,-0.725333214
1749356215517032000,0.263031982,4.461134433746338,-1.216545105,-0.706117153
1749356215525439500,0.271439453,2.582719326019287,0.8175754547119141,0.6857069730758667
1749356215535439400,0.281439453,2.6529767513275146,0.8227424621582031,0.6635931730270386
1749356215546966800,0.292966797,-3.351680756,-2.442948341,1.0514538288116455
1749356215558356700,0.304356689,-1.778280258,-2.749636173,0.20419585704803467
1749356215570244600,0.316244629,-1.727308869,-2.746887684,0.1827080249786377
1749356215580885500,0.326885498,-1.760535598,-2.759344578,0.13643097877502441
1749356215589064200,0.335064209,-1.771090031,-2.764213085,0.11597228050231934
1749356215599829200,0.345829346,-1.754072189,-2.761868954,0.11691796779632568
1749356215608542000,0.354541992,0.1514272689819336,-0.478927612,0.068575144
1749356215620699400,0.366699463,0.6723379492759705,-1.52819252,0.022114635
1749356215627369000,0.373368896,1.4327704906463623,-1.849256992,0.8294263482093811
1749356215641656600,0.387656494,-1.216451049,-0.135549545,-0.493265271
1749356215648349400,0.394349365,-0.025409341,-1.81704855,-0.127012372
1749356215659357000,0.405356934,0.5864139795303345,-0.377827644,-0.859569669
1749356215669117200,0.415117188,-0.193360567,-0.084670067,-0.182242393
1749356215678601500,0.424601563,1.2116605043411255,-0.929161072,0.5972166061401367
1749356215690737700,0.436737549,-1.420826554,0.23453235626220703,-0.478438616
1749356215698560800,0.444560791,-2.622457504,-2.779220104,0.2483820915222168
1749356215708557300,0.454557373,3.118715524673462,2.629845619,-0.101504564
1749356215718522600,0.464522705,0.18962085247039795,-1.037221909,-0.370048523
1749356215729405400,0.475405518,-1.410519123,0.5822429656982422,-0.404250383
1749356215738877000,0.484876953,1.6083747148513794,-0.642653465,0.8380445837974548
1749356215750798800,0.496798828,-0.656050324,-3.993893147,1.7315715551376343
1749356215756674800,0.502674805,-1.195009589,-1.36328125,0.4264037609100342
1749356215770792400,0.51679248,1.3768993616104126,1.2982826232910156,-1.244491458
1749356215778578400,0.524578369,-2.466678381,0.13414478302001953,0.7396138310432434
1749356215789433600,0.535433594,-1.108994484,-0.981478691,2.134075642
1749356215797979400,0.543979492,3.729475259780884,-0.828820229,1.531496524810791
1749356215811515600,0.557515625,-0.654514194,-1.293766975,-0.620562553
1749356215817291000,0.563291016,-2.708800554,-2.129013538,-0.960667968
1749356215830721800,0.57672168,5.190604209899902,-0.417129517,0.8266240954399109
1749356215838501000,0.584501221,-0.529742122,0.7547130584716797,2.910090446472168
1749356215848381200,0.594381104,-1.654082179,-1.818337917,0.15869653224945068
1749356215859542000,0.605541992,3.0180087089538574,-0.969628334,0.076889277
1749356215868499200,0.614499268,-1.843613505,0.38135623931884766,-0.761021137
1749356215878587400,0.624587402,1.879859447479248,-1.423134804,-0.060136437
1749356215890639600,0.636639648,-1.387306929,1.2326726913452148,0.727029026
1749356215896670000,0.642669922,1.2348650693893433,-2.178592205,0.6230434775352478
1749356215911377700,0.657377686,-0.238060832,-0.667028427,0.6494971513748169
1749356215918436900,0.664436768,0.32719743251800537,-2.635678291,0.4391024708747864
1749356215929394700,0.675394775,0.516717255,0.9011449813842773,0.082158327
1749356215938675700,0.684675781,-2.169712543,-0.95236969,-1.667175055
1749356215948609000,0.694609131,1.6589393615722656,-3.67481041,0.1858842372894287
1749356215960716300,0.706716309,-0.312086344,0.6735029220581055,1.2954578399658203
1749356215968762000,0.714762207,0.4769231081008911,-2.252954006,0.7453672885894775
1749356215978666800,0.724666748,-0.26611042,0.3434638977050781,0.003051043
1749356215989344000,0.735343994,-0.570852995,0.12945270538330078,-0.366069913
1749356215998093000,0.744093018,-0.669806004,1.8523311614990234,0.9518067240715027
1749356216009338000,0.755338135,-0.18029058,-1.508535385,0.6493493914604187
1749356216020817400,0.766817383,1.0630054473876953,-1.283531189,-0.483996272
1749356216026689300,0.772689209,-0.029869199,-1.020451546,-0.442500114
1749356216040699600,0.786699707,0.5938859581947327,0.1108255386352539,0.316786528
1749356216048622800,0.794622803,-0.522886753,-0.895879745,0.7792131304740906
1749356216059418400,0.805418457,0.10045480728149414,-2.940399647,0.22484660148620605
1749356216068507000,0.814506836,0.662903905,-0.013554573,-0.880167365
1749356216078702000,0.824702148,-0.354762673,-0.150098801,-0.430165887
1749356216090649000,0.83664917,-0.785133958,-0.51307869,-0.235305309
1749356216096622600,0.842622559,1.3239037990570068,-2.181538105,0.5994538068771362
1749356216106622700,0.852622803,-1.037111878,0.22243022918701172,0.22787487506866455
1749356216111691300,0.857691162,-1.037111878,0.22243022918701172,0.22787487506866455
1749356216118474200,0.864474121,-0.153694153,-2.24750185,0.054956436
1749356216129420800,0.875420898,0.37779778242111206,-0.375375748,0.26467466354370117
1749356216138708700,0.88470874,-0.31117177,-0.607372284,-0.119036674
1749356216148730000,0.894730225,1.1581165790557861,-1.911634922,0.19829905033111572
1749356216160814300,0.906814453,-1.38397789,-0.66037941,-0.934815049
1749356216168699400,0.914699463,1.2440264225006104,-2.329474449,0.4489169716835022
1749356216178692600,0.924692627,-0.628420949,1.4225902557373047,1.0532112121582031
1749356216188526000,0.934526123,-1.069112539,-2.428394318,0.500788689
1749356216199642600,0.945642578,1.0241329669952393,-1.570528984,-0.630373597
1749356216208620800,0.95462085,0.8981707096099854,-0.584005356,-0.423551917
1749356216220717300,0.966717285,-2.124785423,-0.808332443,0.5753180384635925
1749356216226786300,0.972786377,1.5264532566070557,-1.902086735,1.1152993440628052
1749356216240750300,0.986750244,2.8250837326049805,0.1205892562866211,0.009185433
1749356216248720400,0.994720459,-2.10467577,-0.867124557,-0.951829433
1749356216259409000,1.005408935546875,0.2265387773513794,-1.708019257,-0.924200535
1749356216268001000,1.014000977,2.511693000793457,-1.213644028,0.7820746302604675
1749356216281630000,1.027629883,-0.643544912,-1.051204681,0.895064652
1749356216287006000,1.033005859,-0.275510311,-0.661417007,-0.704386353
1749356216300781300,1.04678125,-0.406212926,-2.752414703,-0.573623657
1749356216308529200,1.054529052734375,0.9846593141555786,-0.437826157,0.26853692531585693
1749356216318698200,1.064698242,-1.308875799,-1.687596321,1.2660753726959229
1749356216329363000,1.075363037109375,-0.259706497,-1.552313805,0.3147200345993042
1749356216338756400,1.084756348,0.41070258617401123,-0.430750847,-0.359642744
1749356216348661800,1.094661865234375,0.19154000282287598,-1.610604286,-0.486409426
1749356216360622000,1.10662207,-0.40403688,0.5373697280883789,-0.321134686
1749356216367710700,1.113710693359375,0.16204607486724854,-1.909370899,0.30132555961608887
1749356216382235100,1.128235107421875,0.6584790945053101,-0.719482422,0.6565700769424438
1749356216395228000,1.141227783203125,1.1673054695129395,-0.833820343,-0.012295604
1749356216408879600,1.154879638671875,-0.42773664,-0.218036652,0.027482986450195312
1749356216417557800,1.163557861328125,-0.575550437,-1.557467461,-0.023844838
1749356216427557600,1.173557617,-3.182948351,0.3640785217285156,0.2981072664260864
1749356216437557800,1.183557861328125,-3.182948351,0.3640785217285156,0.2981072664260864
1749356216447657700,1.193657715,-3.182948351,0.3640785217285156,0.2981072664260864
1749356216457657900,1.203657958984375,-2.088659525,-3.321041107,-0.148710489
1749356216467657700,1.213657715,-2.088659525,-3.321041107,-0.148710489
1749356216478726000,1.224725830078125,-3.692774534,0.3947601318359375,-0.187017679
1749356216486335700,1.232335693359375,-3.611715078,0.40192699432373047,-0.214749217
1749356216500583400,1.246583496,2.690464973449707,-1.129500389,0.061271667
1749356216510583300,1.256583251953125,-0.595676541,-2.798502445,-0.322246909
1749356216521265700,1.267265625,-0.595676541,-2.798502445,-0.322246909
1749356216530432800,1.276432861328125,3.768385171890259,-0.975902557,0.5290959477424622
1749356216540492300,1.286492188,-2.079154491,1.1728239059448242,-0.145524025
1749356216552465000,1.298464844,-2.480104208,-2.026375294,0.045521855
1749356216561862100,1.307862060546875,1.3867017030715942,-2.256103992,-0.428100586
1749356216570589400,1.316589355,0.8357540965080261,0.060029029846191406,-0.409548283
1749356216581377800,1.327377685546875,-0.885347486,0.2194976806640625,0.4015595316886902
1749356216589627100,1.335627197265625,-1.151997924,-2.436964989,0.5557928085327148
1749356216601203200,1.347203125,1.8304507732391357,-1.065964699,0.23015731573104858
1749356216612553200,1.358553223,-0.901138783,0.28032588958740234,-0.233941793
1749356216618506000,1.364506103515625,-1.016660333,-1.07670784,-0.546871543
1749356216632557000,1.378557129,-2.613134384,0.4246044158935547,1.9246126413345337
1749356216640777500,1.386777587890625,-0.690913081,-1.092046738,0.083271027
1749356216651772200,1.397772216796875,1.1707583665847778,-2.03976202,0.090328336
1749356216661725700,1.407725586,2.1698567867279053,0.4365730285644531,-0.285411119
1749356216670671400,1.416671387,2.1521103382110596,0.4354391098022461,-0.273716569
1749356216683912200,1.429912109,1.1643397808074951,-1.343198776,0.17165672779083252
1749356216691952400,1.437952392578125,1.1402580738067627,-1.346195221,0.17444384098052979
1749356216704124000,1.450124023,-0.524746776,-1.507462502,-0.360204339
1749356216710906600,1.456906738,-0.533188581,-1.508965492,-0.363090873
1749356216720906500,1.466906494140625,0.9294595718383789,-1.329011917,0.5102540850639343
1749356216726798600,1.472798583984375,0.9294595718383789,-1.329011917,0.5102540850639343
1749356216735554300,1.481554199,0.3878362774848938,-1.088731766,0.17137646675109863
1749356216744764700,1.490764648,0.4067789912223816,-1.08675766,0.16609156131744385
1749356216757468200,1.503468262,-0.454960823,-1.49001503,0.5506341457366943
1749356216767005400,1.513005371,0.5726982951164246,-0.706332207,0.3264135718345642
1749356216778714000,1.524714111328125,1.3052067756652832,-1.577768326,0.1989201307296753
1749356216786874400,1.532874267578125,0.3201911449432373,0.39611053466796875,1.0689157247543335
1749356216796681500,1.542681396484375,-0.525568962,-1.233469963,0.11999142169952393
1749356216806613800,1.55261377,-0.117026091,-2.919870853,-0.660916328
1749356216817410000,1.563410156,1.0564019680023193,0.053445816,0.11986374855041504
1749356216826414300,1.572414306640625,-0.08123672,0.6070699691772461,0.15272510051727295
1749356216838676200,1.58467627,-1.087632537,-1.434585571,0.082196355
1749356216844591400,1.590591309,2.0891621112823486,-1.748929977,0.221263587
1749356216858764300,1.604764404296875,-0.541200638,-0.213209152,0.6473267078399658
1749356216866862800,1.612862793,-0.755071163,-0.019475937,0.033753633
1749356216877471500,1.623471435546875,0.044273615,-1.878373623,-0.386993647
1749356216886679300,1.632679199,-0.340147138,-0.188033104,0.6938140988349915
1749356216896619800,1.642619873046875,1.2518864870071411,0.6436538696289062,0.3348906636238098
1749356216908634000,1.654634033203125,0.094058633,-2.022442341,-0.184869409
1749356216914442000,1.660441895,-0.834942579,-2.783832073,-1.546460867
1749356216929383000,1.675382813,1.0498803853988647,-1.950749874,-1.164132833
1749356216935927300,1.681927246,-0.966031551,-1.594083786,0.8872078657150269
1749356216947490600,1.693490478515625,0.7250906229019165,-2.709311485,0.1959565281867981
1749356216960872700,1.706872802734375,0.7887621521949768,2.2518692016601562,-0.532736301
1749356216970872800,1.716872802734375,-0.458572626,-2.706524849,0.189957857
1749356216980283000,1.726282958984375,-0.458572626,-2.706524849,0.189957857
1749356216990282800,1.736282715,0.649578333,-1.515269279,0.43454015254974365
1749356216996818200,1.742818115234375,0.649578333,-1.515269279,0.43454015254974365
1749356217002744000,1.748744141,-1.428761482,-0.913004875,0.7285159230232239
1749356217015772200,1.761772216796875,0.7980969548225403,-1.307548523,0.011908173561096191
1749356217023815700,1.769815673828125,0.631049395,0.43993377685546875,-0.261471868
1749356217034261800,1.780261719,-1.381458402,-1.004560471,0.2012004852294922
1749356217043613200,1.789613281,1.4396915435791016,-0.96573925,0.21753805875778198
1749356217053628000,1.79962793,-0.13894558,0.1819467544555664,0.047405123710632324
1749356217063627800,1.809627685546875,-0.172494411,-1.914355755,-0.128659248
1749356217070916600,1.816916504,-0.172494411,-1.914355755,-0.128659248
1749356217075499000,1.821499023,1.2119553089141846,-0.639320374,0.043062567710876465
1749356217087398100,1.833398193359375,-0.610850573,0.1094512939453125,0.5260348320007324
1749356217093860600,1.839860595703125,-0.066765308,-1.370176315,0.26348280906677246
1749356217105244000,1.851243896484375,0.25844693183898926,-0.130026817,-0.148202062
1749356217114510800,1.860510742,0.469573975,-0.700488091,-0.299817562
1749356217126771500,1.872771484,-0.488708377,-1.148688316,0.3080878257751465
1749356217132729000,1.878729004,-0.350247622,-0.104324341,0.13417434692382812
1749356217147423500,1.893423583984375,-0.673775911,-0.951290131,0.072680712
1749356217153756000,1.899755859,0.9075884222984314,-1.00581646,0.1651008129119873
1749356217165447400,1.911447509765625,-0.886204004,0.11600494384765625,0.45841628313064575
1749356217174571500,1.920571533203125,-0.912879467,-0.612324715,-0.356704712
1749356217184733400,1.930733398,-1.84422946,-0.700023651,-0.287379622
1749356217196657000,1.942656982421875,5.664821147918701,0.082642555,0.6198433637619019
1749356217206656800,1.952656738,-3.894931316,-5.772867203,0.418309748
1749356217213286100,1.959286133,-3.894931316,-5.772867203,0.418309748
1749356217227734800,1.973734863,0.9635343551635742,3.4563636779785156,0.3247055411338806
