time,seconds_elapsed,y,z,x
1752898868414872300,0.252872314453125,3.116208553314209,0.37622499465942383,-5.6616973876953125
1752898868423096800,0.261096923828125,2.5695784091949463,-0.2710580825805664,-5.410083770751953
1752898868433097000,0.271096923828125,1.1549654006958008,-0.9107198715209961,-3.791400909423828
1752898868439313400,0.2773134765625,1.0304670333862305,-1.1836585998535156,-3.906322479248047
1752898868447314400,0.285314453125,0.4056119918823242,-1.6446828842163086,-3.363128423690796
1752898868454418000,0.29241796875,0.10904645919799805,-2.0311527252197266,-3.0542383193969727
1752898868465960700,0.303960693359375,-0.5213446617126465,-2.4625205993652344,-2.3590402603149414
1752898868477768400,0.3157685546875,-0.9975676536560059,-2.715697765350342,-1.836244821548462
1752898868483507200,0.321507080078125,-1.1313719749450684,-2.9665942192077637,-1.8004688024520874
1752898868497311000,0.33531103515625,-1.4052472114562988,-2.9336347579956055,-1.663979411125183
1752898868505372400,0.343372314453125,-1.4640345573425293,-2.8323349952697754,-1.7867487668991089
1752898868516115200,0.354115234375,-1.4276018142700195,-2.284207820892334,-1.7736514806747437
1752898868525416200,0.363416259765625,-1.2766456604003906,-1.5957093238830566,-1.7366920709609985
1752898868535808800,0.373808837890625,-1.219853401184082,-0.5904641151428223,-1.4194248914718628
1752898868547466500,0.385466552734375,-0.7584652900695801,0.4306783676147461,-0.9140924215316772
1752898868553581000,0.3915810546875,-0.6113467216491699,1.4561967849731445,-0.28046515583992004
1752898868568176400,0.40617626953125,0.013538360595703125,1.7892379760742188,0.17867368459701538
1752898868574506800,0.4125068359375,-0.28917598724365234,1.3153877258300781,1.6517689228057861
1752898868586376000,0.4243759765625,-0.18634414672851562,0.13509464263916016,1.1981403827667236
1752898868595690000,0.43368994140625,-0.14696073532104492,-1.1534676551818848,0.5757830142974854
1752898868605746700,0.44374658203125,-0.265988826751709,-2.4551925659179688,-0.1181713342666626
1752898868618094600,0.456094482421875,-0.5835657119750977,-3.2889232635498047,-0.7047896385192871
1752898868626258200,0.464258056640625,-0.5682196617126465,-3.682967185974121,-1.1338099241256714
1752898868636012500,0.474012451171875,-0.4332141876220703,-3.4978690147399902,-1.3980622291564941
1752898868645990400,0.483990478515625,-0.47186708450317383,-2.6038942337036133,-1.194913387298584
1752898868657395500,0.4953955078125,-0.6834816932678223,-1.3834705352783203,-0.8450478315353394
1752898868665947100,0.503947021484375,-0.3089714050292969,0.41475582122802734,-1.353004813194275
1752898868677949700,0.51594970703125,0.18340826034545898,2.0038366317749023,-1.2533142566680908
1752898868684538000,0.5225380859375,-0.012266159057617188,3.9239959716796875,-1.1679632663726807
1752898868697953500,0.53595361328125,0.5919127464294434,4.96256160736084,-0.643245279788971
1752898868706103300,0.544103271484375,0.7648515701293945,5.265129089355469,-0.13467365503311157
1752898868717510000,0.555510009765625,0.7659964561462402,4.386049270629883,0.43395817279815674
1752898868726113800,0.56411376953125,0.588282585144043,2.5257978439331055,0.8473049998283386
1752898868736236000,0.574236083984375,0.3950989246368408,0.039638519287109375,0.7259865999221802
1752898868748128000,0.5861279296875,-0.01443338394165039,-1.784937858581543,0.31357133388519287
1752898868753592800,0.5915927734375,0.06043434143066406,-3.720339298248291,0.018743351101875305
1752898868763592700,0.6015927734375,-0.7908287048339844,-4.506518840789795,-0.17697101831436157
1752898868769510100,0.60751025390625,-0.7908287048339844,-4.506518840789795,-0.17697101831436157
